developer_id,user_role,years_experience,programming_language,prompt_type,code_prompt,uses_ai,domain,ai_tool,usage_frequency,task_type,acceptance_rate,time_saved,satisfaction_rating
7571e33f-008c-4323-82c4-b3fef71d7486,Tech Lead,13,TypeScript,cot,"To implement the bubble sort algorithm in TypeScript, follow these steps:
1. Define a function that accepts the array
2. Iterate through the array multiple times
3. Swap elements if the left is greater than the right
Now write the complete implementation.",True,Backend Systems,DeepSeek,Weekly,Debugging,0.75,0.32,2
10aadd4c-ebe5-4704-8e6e-70cf8f7c9c4d,Tech Lead,11,C#,cot,"To implement the bubble sort algorithm in C#, follow these steps:
1. Define a function that accepts the array
2. Iterate through the array multiple times
3. Swap elements if the left is greater than the right
Now write the complete implementation.",False,DevOps,,,,0.0,0.0,0
c89f5cb6-6ef5-432b-8ead-fd58afdeb9b9,Estudiante,7,C++,cot,"To implement the bubble sort algorithm in C++, follow these steps:
1. Define a function that accepts the array
2. Iterate through the array multiple times
3. Swap elements if the left is greater than the right
Now write the complete implementation.",True,DevOps,Microsoft Copilot,Daily,Optimization,0.69,0.2,3
b305eda1-98c1-4ddb-b1d5-227ca9ef6090,Estudiante,3,JavaScript,template,Implementar el algoritmo bubble sort en JavaScript. La función debe recibir an array of integers y devolver the array sorted in ascending order.,True,DevOps,DeepSeek,Daily,Debugging,0.62,0.46,2
4a07999f-53fb-452c-851e-e3ac4d7f4474,Senior,3,C++,template,Implementar el algoritmo bubble sort en C++. La función debe recibir an array of integers y devolver the array sorted in ascending order.,True,Mobile Apps,DeepSeek,Daily,Boilerplate,0.48,0.22,3
82c0547e-f68b-444c-80c4-fd51b427fdca,Junior,17,Python,cot,"To implement the bubble sort algorithm in Python, follow these steps:
1. Define a function that accepts the array
2. Iterate through the array multiple times
3. Swap elements if the left is greater than the right
Now write the complete implementation.",True,Backend Systems,Microsoft Copilot,Daily,Optimization,0.89,0.24,4
0491530a-3641-4f6e-925b-2833655434d6,Junior,3,C++,template,Implementar el algoritmo bubble sort en C++. La función debe recibir an array of integers y devolver the array sorted in ascending order.,True,Mobile Apps,Gemini,Daily,Algorithm Design,0.6,0.27,3
74bfb788-d008-482d-9ce9-ba2c3a64aaf6,Tech Lead,19,JavaScript,cot,"To implement the bubble sort algorithm in JavaScript, follow these steps:
1. Define a function that accepts the array
2. Iterate through the array multiple times
3. Swap elements if the left is greater than the right
Now write the complete implementation.",True,Machine Learning,ChatGPT,Daily,Optimization,0.94,0.18,5
378e0c34-e607-4d3f-a51d-6682c56178a0,Senior,8,C#,cot,"To implement the bubble sort algorithm in C#, follow these steps:
1. Define a function that accepts the array
2. Iterate through the array multiple times
3. Swap elements if the left is greater than the right
Now write the complete implementation.",True,DevOps,DeepSeek,Daily,Boilerplate,0.64,0.33,3
d736b0d9-af3d-4f7f-bf8e-eff0d9ffbaff,Senior,15,Java,template,Implementar el algoritmo bubble sort en Java. La función debe recibir an array of integers y devolver the array sorted in ascending order.,True,Machine Learning,ChatGPT,Weekly,Optimization,0.83,0.34,4
ab1f9522-1eda-4b00-bd21-f0789117e435,Junior,13,TypeScript,template,Implementar el algoritmo bubble sort en TypeScript. La función debe recibir an array of integers y devolver the array sorted in ascending order.,True,DevOps,Microsoft Copilot,Daily,Debugging,0.7,0.32,3
776051af-42da-471b-8eff-cb56b7ac2e22,Estudiante,18,Java,cot,"To implement the bubble sort algorithm in Java, follow these steps:
1. Define a function that accepts the array
2. Iterate through the array multiple times
3. Swap elements if the left is greater than the right
Now write the complete implementation.",True,Mobile Apps,DeepSeek,Daily,Documentation,0.77,0.24,1
ab9a6137-0ae3-4ab6-9384-b21998b9b3b9,Senior,4,C#,cot,"To implement the bubble sort algorithm in C#, follow these steps:
1. Define a function that accepts the array
2. Iterate through the array multiple times
3. Swap elements if the left is greater than the right
Now write the complete implementation.",True,Machine Learning,ChatGPT,Daily,Optimization,0.94,0.29,1
36b15077-1b42-436e-8594-27ae215e8fa7,Docente,3,TypeScript,cot,"To implement the bubble sort algorithm in TypeScript, follow these steps:
1. Define a function that accepts the array
2. Iterate through the array multiple times
3. Swap elements if the left is greater than the right
Now write the complete implementation.",True,Machine Learning,ChatGPT,Daily,Boilerplate,0.71,0.23,3
bc8964c8-0127-46c9-8900-499d6368d3df,Junior,4,TypeScript,cot,"To implement the bubble sort algorithm in TypeScript, follow these steps:
1. Define a function that accepts the array
2. Iterate through the array multiple times
3. Swap elements if the left is greater than the right
Now write the complete implementation.",True,Backend Systems,Microsoft Copilot,Daily,Debugging,0.47,0.31,4
14a1321b-5c14-47d3-b696-1cff5f50a633,Senior,5,C++,template,Implementar el algoritmo bubble sort en C++. La función debe recibir an array of integers y devolver the array sorted in ascending order.,False,Mobile Apps,,,,0.0,0.0,0
49af0730-aaff-4428-a08f-966b45c31b57,Junior,20,Python,template,Implementar el algoritmo bubble sort en Python. La función debe recibir an array of integers y devolver the array sorted in ascending order.,True,Backend Systems,Gemini,Daily,Boilerplate,0.78,0.4,3
fda7a6ed-7b85-4788-bb7e-dff6f198740c,Senior,5,C++,template,Implementar el algoritmo bubble sort en C++. La función debe recibir an array of integers y devolver the array sorted in ascending order.,True,Mobile Apps,DeepSeek,Daily,Boilerplate,0.57,0.55,5
3b12c584-723e-4a3f-8c07-21a5ce26fcc8,Senior,4,C++,template,Implementar el algoritmo bubble sort en C++. La función debe recibir an array of integers y devolver the array sorted in ascending order.,True,Machine Learning,Microsoft Copilot,Weekly,Debugging,0.7,0.34,2
52b45bc9-1a9d-4fb0-bd07-648ebe90433a,Junior,12,JavaScript,template,Implementar el algoritmo bubble sort en JavaScript. La función debe recibir an array of integers y devolver the array sorted in ascending order.,True,Web Development,Microsoft Copilot,Daily,Debugging,0.69,0.24,1
4c3faf55-9931-46de-81e9-65768f8c7aab,Junior,8,Python,template,Implementar el algoritmo bubble sort en Python. La función debe recibir an array of integers y devolver the array sorted in ascending order.,True,Mobile Apps,Microsoft Copilot,Weekly,Documentation,0.75,0.32,5
1cda49a5-7eb4-4af7-9d0d-054496875a01,Junior,7,C#,cot,"To implement the bubble sort algorithm in C#, follow these steps:
1. Define a function that accepts the array
2. Iterate through the array multiple times
3. Swap elements if the left is greater than the right
Now write the complete implementation.",False,DevOps,,,,0.0,0.0,0
d6342b5d-71c7-4375-9241-7abb774c1ce2,Junior,4,JavaScript,cot,"To implement the bubble sort algorithm in JavaScript, follow these steps:
1. Define a function that accepts the array
2. Iterate through the array multiple times
3. Swap elements if the left is greater than the right
Now write the complete implementation.",True,Web Development,Microsoft Copilot,Daily,Documentation,0.79,0.25,1
69e0ba5f-4809-48bd-ac5f-82135cc24b56,Docente,13,JavaScript,template,Implementar el algoritmo bubble sort en JavaScript. La función debe recibir an array of integers y devolver the array sorted in ascending order.,True,Mobile Apps,Claude,Weekly,Documentation,0.83,0.27,1
35890360-de46-4114-926e-0cc073027edd,Docente,3,JavaScript,cot,"To implement the bubble sort algorithm in JavaScript, follow these steps:
1. Define a function that accepts the array
2. Iterate through the array multiple times
3. Swap elements if the left is greater than the right
Now write the complete implementation.",False,Backend Systems,,,,0.0,0.0,0
c15603e1-2295-4540-87a5-a061081b52d7,Tech Lead,4,TypeScript,template,Implementar el algoritmo bubble sort en TypeScript. La función debe recibir an array of integers y devolver the array sorted in ascending order.,True,DevOps,Microsoft Copilot,Daily,Optimization,0.82,0.4,2
9c44e4bd-2de3-4d49-bf74-c74152e6ed21,Senior,11,JavaScript,template,Implementar el algoritmo bubble sort en JavaScript. La función debe recibir an array of integers y devolver the array sorted in ascending order.,True,Machine Learning,DeepSeek,Monthly,Optimization,0.88,0.3,4
96f3166a-cf01-4c51-8a37-fc751b77a6fe,Junior,17,TypeScript,template,Implementar el algoritmo bubble sort en TypeScript. La función debe recibir an array of integers y devolver the array sorted in ascending order.,True,DevOps,DeepSeek,Weekly,Boilerplate,0.74,0.14,3
e42e9320-5daf-43ca-91ff-a51b6d647297,Docente,8,TypeScript,template,Implementar el algoritmo bubble sort en TypeScript. La función debe recibir an array of integers y devolver the array sorted in ascending order.,True,Mobile Apps,Claude,Daily,Debugging,0.42,0.25,2
1023ea1e-ba69-4712-8dde-6b1f652ed592,Estudiante,13,JavaScript,cot,"To implement the bubble sort algorithm in JavaScript, follow these steps:
1. Define a function that accepts the array
2. Iterate through the array multiple times
3. Swap elements if the left is greater than the right
Now write the complete implementation.",True,Mobile Apps,Claude,Daily,Documentation,0.93,0.31,1
e65e5a20-56bd-477f-a9de-23752ec70546,Senior,17,C++,template,Implementar el algoritmo bubble sort en C++. La función debe recibir an array of integers y devolver the array sorted in ascending order.,False,Web Development,,,,0.0,0.0,0
9108738b-ba00-4330-bb28-469ac2ce2a98,Junior,11,Java,template,Implementar el algoritmo bubble sort en Java. La función debe recibir an array of integers y devolver the array sorted in ascending order.,False,Mobile Apps,,,,0.0,0.0,0
0267f18c-78b3-4ac3-a85d-953726feac35,Junior,8,TypeScript,cot,"To implement the bubble sort algorithm in TypeScript, follow these steps:
1. Define a function that accepts the array
2. Iterate through the array multiple times
3. Swap elements if the left is greater than the right
Now write the complete implementation.",True,DevOps,ChatGPT,Daily,Boilerplate,0.73,0.16,1
817de4a5-d0c9-4a24-89e9-3f9adf82fdb6,Junior,16,Python,template,Implementar el algoritmo bubble sort en Python. La función debe recibir an array of integers y devolver the array sorted in ascending order.,False,Web Development,,,,0.0,0.0,0
82f866ea-3c7a-481b-88b2-4f7bdfbcca66,Junior,5,Python,template,Implementar el algoritmo bubble sort en Python. La función debe recibir an array of integers y devolver the array sorted in ascending order.,True,DevOps,Microsoft Copilot,Daily,Optimization,0.81,0.35,3
646a255b-5f81-4a81-a91b-0c3dcd518df9,Junior,6,TypeScript,cot,"To implement the bubble sort algorithm in TypeScript, follow these steps:
1. Define a function that accepts the array
2. Iterate through the array multiple times
3. Swap elements if the left is greater than the right
Now write the complete implementation.",True,Mobile Apps,ChatGPT,Daily,Algorithm Design,0.79,0.3,4
2181a30a-4173-41ec-b7f4-59d777d524af,Docente,7,Java,cot,"To implement the bubble sort algorithm in Java, follow these steps:
1. Define a function that accepts the array
2. Iterate through the array multiple times
3. Swap elements if the left is greater than the right
Now write the complete implementation.",True,Web Development,ChatGPT,Daily,Optimization,0.39,0.15,5
1d17dd93-03b3-4fa7-ab87-1a7e03148bd1,Docente,20,TypeScript,cot,"To implement the bubble sort algorithm in TypeScript, follow these steps:
1. Define a function that accepts the array
2. Iterate through the array multiple times
3. Swap elements if the left is greater than the right
Now write the complete implementation.",True,Mobile Apps,Gemini,Daily,Boilerplate,0.79,0.49,3
c99b2471-1f40-4d3a-b48d-ef1c6adad8bf,Junior,20,C#,template,Implementar el algoritmo bubble sort en C#. La función debe recibir an array of integers y devolver the array sorted in ascending order.,True,DevOps,Gemini,Daily,Documentation,0.63,0.3,4
24fbd932-da32-48a6-ba7a-b3b9fce06d2d,Docente,18,C#,cot,"To implement the bubble sort algorithm in C#, follow these steps:
1. Define a function that accepts the array
2. Iterate through the array multiple times
3. Swap elements if the left is greater than the right
Now write the complete implementation.",True,Web Development,Gemini,Daily,Debugging,0.94,0.33,1
b34f7f25-046f-400d-8011-570d3ce6df4f,Senior,1,C#,cot,"To implement the bubble sort algorithm in C#, follow these steps:
1. Define a function that accepts the array
2. Iterate through the array multiple times
3. Swap elements if the left is greater than the right
Now write the complete implementation.",False,Machine Learning,,,,0.0,0.0,0
5b13cb21-1ade-48d8-93d1-440b9ba6f024,Senior,13,TypeScript,cot,"To implement the bubble sort algorithm in TypeScript, follow these steps:
1. Define a function that accepts the array
2. Iterate through the array multiple times
3. Swap elements if the left is greater than the right
Now write the complete implementation.",True,Machine Learning,DeepSeek,Daily,Boilerplate,0.57,0.24,1
ae54c461-04eb-4a2c-9ed2-3dd755dd340d,Junior,13,C#,cot,"To implement the bubble sort algorithm in C#, follow these steps:
1. Define a function that accepts the array
2. Iterate through the array multiple times
3. Swap elements if the left is greater than the right
Now write the complete implementation.",False,Mobile Apps,,,,0.0,0.0,0
cacff58c-138c-418a-9ad0-f2db17b8f14e,Docente,12,C#,template,Implementar el algoritmo bubble sort en C#. La función debe recibir an array of integers y devolver the array sorted in ascending order.,True,Backend Systems,Gemini,Weekly,Debugging,0.76,0.32,4
176c8af0-f6c0-43c8-bd27-2039cf1cbd6a,Estudiante,2,Java,cot,"To implement the bubble sort algorithm in Java, follow these steps:
1. Define a function that accepts the array
2. Iterate through the array multiple times
3. Swap elements if the left is greater than the right
Now write the complete implementation.",True,Mobile Apps,ChatGPT,Daily,Algorithm Design,0.91,0.18,5
9be4e212-1956-4d10-869d-3f40bcba604e,Estudiante,6,Python,cot,"To implement the bubble sort algorithm in Python, follow these steps:
1. Define a function that accepts the array
2. Iterate through the array multiple times
3. Swap elements if the left is greater than the right
Now write the complete implementation.",True,Web Development,DeepSeek,Monthly,Boilerplate,0.6,0.19,5
1c05d892-d574-4505-a83f-5c4059c40d30,Junior,7,C++,cot,"To implement the bubble sort algorithm in C++, follow these steps:
1. Define a function that accepts the array
2. Iterate through the array multiple times
3. Swap elements if the left is greater than the right
Now write the complete implementation.",True,Machine Learning,DeepSeek,Monthly,Optimization,0.54,0.24,5
0d26366c-a82b-46ab-bb2c-0b75f15b114b,Docente,10,TypeScript,template,Implementar el algoritmo bubble sort en TypeScript. La función debe recibir an array of integers y devolver the array sorted in ascending order.,True,Web Development,Claude,Weekly,Documentation,0.59,0.35,2
f5f15b64-09aa-4d14-8c27-48add2bc17b0,Senior,13,TypeScript,template,Implementar el algoritmo bubble sort en TypeScript. La función debe recibir an array of integers y devolver the array sorted in ascending order.,False,Web Development,,,,0.0,0.0,0
a512aacc-07a2-48cb-9c55-1bdd57a74b2f,Estudiante,1,Python,cot,"To implement the bubble sort algorithm in Python, follow these steps:
1. Define a function that accepts the array
2. Iterate through the array multiple times
3. Swap elements if the left is greater than the right
Now write the complete implementation.",True,Machine Learning,Gemini,Daily,Documentation,0.59,0.26,2
67f8b98c-4451-4bb5-b32b-99bd0b4639bf,Docente,5,JavaScript,template,Implementar el algoritmo bubble sort en JavaScript. La función debe recibir an array of integers y devolver the array sorted in ascending order.,True,Mobile Apps,ChatGPT,Daily,Boilerplate,0.84,0.24,2
dcab5aff-e308-42f8-b165-33c78145bd20,Docente,7,Java,template,Implementar el algoritmo bubble sort en Java. La función debe recibir an array of integers y devolver the array sorted in ascending order.,False,Machine Learning,,,,0.0,0.0,0
d1eaa236-38b4-4236-ba3f-c9e272ea9844,Senior,6,Python,cot,"To implement the bubble sort algorithm in Python, follow these steps:
1. Define a function that accepts the array
2. Iterate through the array multiple times
3. Swap elements if the left is greater than the right
Now write the complete implementation.",True,Web Development,Microsoft Copilot,Daily,Algorithm Design,0.87,0.14,2
bf3fa3f8-c010-4b6c-9200-56af182274ba,Estudiante,16,C++,template,Implementar el algoritmo bubble sort en C++. La función debe recibir an array of integers y devolver the array sorted in ascending order.,True,Web Development,Microsoft Copilot,Weekly,Boilerplate,0.88,0.44,1
c0ec3d45-ebcb-469c-a2cc-3878a465650a,Estudiante,7,C#,cot,"To implement the bubble sort algorithm in C#, follow these steps:
1. Define a function that accepts the array
2. Iterate through the array multiple times
3. Swap elements if the left is greater than the right
Now write the complete implementation.",False,Machine Learning,,,,0.0,0.0,0
61f498fd-eb24-43a7-9e2a-427757aa4775,Tech Lead,16,Java,cot,"To implement the bubble sort algorithm in Java, follow these steps:
1. Define a function that accepts the array
2. Iterate through the array multiple times
3. Swap elements if the left is greater than the right
Now write the complete implementation.",True,Machine Learning,Claude,Monthly,Debugging,0.87,0.34,3
e0b83fb6-7c8f-426b-a569-9a691a8b8b24,Tech Lead,13,C++,cot,"To implement the bubble sort algorithm in C++, follow these steps:
1. Define a function that accepts the array
2. Iterate through the array multiple times
3. Swap elements if the left is greater than the right
Now write the complete implementation.",False,Web Development,,,,0.0,0.0,0
979cab75-47e9-43b2-9074-ef6bfdfab53b,Docente,4,Python,template,Implementar el algoritmo bubble sort en Python. La función debe recibir an array of integers y devolver the array sorted in ascending order.,True,Machine Learning,Microsoft Copilot,Weekly,Documentation,0.83,0.29,2
d9818f2d-303d-4a8f-b8fc-9823a33a6301,Tech Lead,12,C++,cot,"To implement the bubble sort algorithm in C++, follow these steps:
1. Define a function that accepts the array
2. Iterate through the array multiple times
3. Swap elements if the left is greater than the right
Now write the complete implementation.",True,Machine Learning,Microsoft Copilot,Monthly,Documentation,0.82,0.18,1
c2dbc137-a76f-4aa8-884b-19806147b914,Senior,12,Python,template,Implementar el algoritmo bubble sort en Python. La función debe recibir an array of integers y devolver the array sorted in ascending order.,True,Machine Learning,Gemini,Weekly,Boilerplate,0.84,0.43,3
1b62e055-c1ee-413d-86cb-9713ac2f685c,Estudiante,14,C++,cot,"To implement the bubble sort algorithm in C++, follow these steps:
1. Define a function that accepts the array
2. Iterate through the array multiple times
3. Swap elements if the left is greater than the right
Now write the complete implementation.",True,Machine Learning,ChatGPT,Weekly,Algorithm Design,0.86,0.35,5
22b5f3fb-14c9-4c94-9bc0-308a0b4c1571,Docente,2,JavaScript,cot,"To implement the bubble sort algorithm in JavaScript, follow these steps:
1. Define a function that accepts the array
2. Iterate through the array multiple times
3. Swap elements if the left is greater than the right
Now write the complete implementation.",False,Web Development,,,,0.0,0.0,0
3a781bc3-ee61-4907-a47b-3c84d483973e,Junior,18,C++,template,Implementar el algoritmo bubble sort en C++. La función debe recibir an array of integers y devolver the array sorted in ascending order.,True,Machine Learning,DeepSeek,Daily,Debugging,0.63,0.18,2
57f8a38b-660a-4c15-b373-c492a6e75863,Docente,3,Python,template,Implementar el algoritmo bubble sort en Python. La función debe recibir an array of integers y devolver the array sorted in ascending order.,False,Web Development,,,,0.0,0.0,0
735a70c5-4eb9-401d-8e1f-44a085d776de,Senior,11,C++,cot,"To implement the bubble sort algorithm in C++, follow these steps:
1. Define a function that accepts the array
2. Iterate through the array multiple times
3. Swap elements if the left is greater than the right
Now write the complete implementation.",True,Mobile Apps,Microsoft Copilot,Weekly,Algorithm Design,0.79,0.26,4
57cfce08-9744-4443-a7eb-115e3a454b28,Senior,3,TypeScript,template,Implementar el algoritmo bubble sort en TypeScript. La función debe recibir an array of integers y devolver the array sorted in ascending order.,True,Mobile Apps,Gemini,Monthly,Optimization,0.5,0.22,5
82ad5900-688e-4094-9502-18b4643caede,Junior,14,JavaScript,template,Implementar el algoritmo bubble sort en JavaScript. La función debe recibir an array of integers y devolver the array sorted in ascending order.,True,Backend Systems,Microsoft Copilot,Daily,Algorithm Design,0.37,0.38,2
c32a8360-fe88-4233-aca1-a37a05aaf9c4,Senior,4,C#,cot,"To implement the bubble sort algorithm in C#, follow these steps:
1. Define a function that accepts the array
2. Iterate through the array multiple times
3. Swap elements if the left is greater than the right
Now write the complete implementation.",False,Mobile Apps,,,,0.0,0.0,0
cc6abdcb-3a76-44e7-a7ab-c9c0f882b2e9,Estudiante,19,TypeScript,template,Implementar el algoritmo bubble sort en TypeScript. La función debe recibir an array of integers y devolver the array sorted in ascending order.,True,Backend Systems,ChatGPT,Weekly,Optimization,0.6,0.27,3
852f0a03-a9d9-4f92-b31e-06d959ece99e,Junior,12,TypeScript,template,Implementar el algoritmo bubble sort en TypeScript. La función debe recibir an array of integers y devolver the array sorted in ascending order.,True,DevOps,Microsoft Copilot,Daily,Optimization,0.84,0.28,3
88f63426-d9d7-4228-8bc2-579bc89b09bf,Junior,5,Java,cot,"To implement the bubble sort algorithm in Java, follow these steps:
1. Define a function that accepts the array
2. Iterate through the array multiple times
3. Swap elements if the left is greater than the right
Now write the complete implementation.",True,Machine Learning,Claude,Daily,Boilerplate,0.89,0.25,5
2b5c29a4-1f9d-41c3-b3ed-115e85aa9a96,Tech Lead,11,Java,cot,"To implement the bubble sort algorithm in Java, follow these steps:
1. Define a function that accepts the array
2. Iterate through the array multiple times
3. Swap elements if the left is greater than the right
Now write the complete implementation.",False,Web Development,,,,0.0,0.0,0
c6bea33d-eb62-4e82-a342-33c733d519aa,Junior,19,C++,cot,"To implement the bubble sort algorithm in C++, follow these steps:
1. Define a function that accepts the array
2. Iterate through the array multiple times
3. Swap elements if the left is greater than the right
Now write the complete implementation.",True,Machine Learning,Gemini,Daily,Documentation,0.71,0.28,2
c8d7a9d8-b6e9-4117-8466-859bcf1736a3,Junior,7,TypeScript,template,Implementar el algoritmo bubble sort en TypeScript. La función debe recibir an array of integers y devolver the array sorted in ascending order.,False,Web Development,,,,0.0,0.0,0
70a38b89-924e-4639-80b9-525ec89b2cb0,Junior,13,Java,cot,"To implement the bubble sort algorithm in Java, follow these steps:
1. Define a function that accepts the array
2. Iterate through the array multiple times
3. Swap elements if the left is greater than the right
Now write the complete implementation.",True,Web Development,Gemini,Monthly,Optimization,0.8,0.37,4
d8b96b40-22ca-4f8f-8f79-65cbcfe86a08,Senior,3,C#,template,Implementar el algoritmo bubble sort en C#. La función debe recibir an array of integers y devolver the array sorted in ascending order.,True,Backend Systems,DeepSeek,Daily,Debugging,0.63,0.4,3
ba752df1-e0ac-48dd-b28a-cc9220a680e8,Senior,19,Python,template,Implementar el algoritmo bubble sort en Python. La función debe recibir an array of integers y devolver the array sorted in ascending order.,True,Machine Learning,Gemini,Weekly,Documentation,0.76,0.43,2
af93c4c2-981b-4274-b1c2-279ce7c76cd5,Junior,7,JavaScript,cot,"To implement the bubble sort algorithm in JavaScript, follow these steps:
1. Define a function that accepts the array
2. Iterate through the array multiple times
3. Swap elements if the left is greater than the right
Now write the complete implementation.",True,Web Development,DeepSeek,Daily,Debugging,0.51,0.32,4
056c09a3-5b8c-4156-8f8f-3f5e6f717411,Junior,14,TypeScript,template,Implementar el algoritmo bubble sort en TypeScript. La función debe recibir an array of integers y devolver the array sorted in ascending order.,True,Web Development,Gemini,Daily,Boilerplate,0.93,0.29,1
87123ad9-cf44-443a-81a0-52d57f8c2163,Senior,17,TypeScript,cot,"To implement the bubble sort algorithm in TypeScript, follow these steps:
1. Define a function that accepts the array
2. Iterate through the array multiple times
3. Swap elements if the left is greater than the right
Now write the complete implementation.",False,DevOps,,,,0.0,0.0,0
33170d5d-a099-46e5-8759-7a8e6b3e4fb8,Estudiante,13,JavaScript,template,Implementar el algoritmo bubble sort en JavaScript. La función debe recibir an array of integers y devolver the array sorted in ascending order.,True,Web Development,Claude,Weekly,Debugging,0.81,0.35,4
a4f608b0-4476-4e45-b1df-d0834bbb1d73,Docente,3,C++,cot,"To implement the bubble sort algorithm in C++, follow these steps:
1. Define a function that accepts the array
2. Iterate through the array multiple times
3. Swap elements if the left is greater than the right
Now write the complete implementation.",True,Backend Systems,Microsoft Copilot,Daily,Boilerplate,0.82,0.25,4
46f1272a-a766-4586-9912-27fc5aa1f7c1,Estudiante,17,JavaScript,cot,"To implement the bubble sort algorithm in JavaScript, follow these steps:
1. Define a function that accepts the array
2. Iterate through the array multiple times
3. Swap elements if the left is greater than the right
Now write the complete implementation.",True,DevOps,Microsoft Copilot,Weekly,Debugging,0.86,0.4,4
c59c8622-7f85-4e25-a1fb-e1523c811cc5,Docente,16,TypeScript,template,Implementar el algoritmo bubble sort en TypeScript. La función debe recibir an array of integers y devolver the array sorted in ascending order.,True,Backend Systems,Microsoft Copilot,Weekly,Algorithm Design,0.67,0.27,2
c6ca5eb6-31da-433c-9dda-a656196c8c6c,Estudiante,13,TypeScript,cot,"To implement the bubble sort algorithm in TypeScript, follow these steps:
1. Define a function that accepts the array
2. Iterate through the array multiple times
3. Swap elements if the left is greater than the right
Now write the complete implementation.",True,Machine Learning,DeepSeek,Daily,Boilerplate,0.6,0.21,2
bb10dec4-d5c2-4545-bf79-fcd17cc298cb,Tech Lead,4,JavaScript,template,Implementar el algoritmo bubble sort en JavaScript. La función debe recibir an array of integers y devolver the array sorted in ascending order.,True,Mobile Apps,Claude,Daily,Debugging,0.45,0.33,5
3c769474-683a-4c06-9b01-bc60976f2c78,Junior,7,TypeScript,cot,"To implement the bubble sort algorithm in TypeScript, follow these steps:
1. Define a function that accepts the array
2. Iterate through the array multiple times
3. Swap elements if the left is greater than the right
Now write the complete implementation.",False,Web Development,,,,0.0,0.0,0
72727e9a-805b-4193-a26e-2eec54e69a60,Estudiante,2,Python,cot,"To implement the bubble sort algorithm in Python, follow these steps:
1. Define a function that accepts the array
2. Iterate through the array multiple times
3. Swap elements if the left is greater than the right
Now write the complete implementation.",True,DevOps,DeepSeek,Daily,Boilerplate,0.73,0.22,2
a7144a2d-5b49-4078-9e48-0978a4585437,Tech Lead,10,Python,cot,"To implement the bubble sort algorithm in Python, follow these steps:
1. Define a function that accepts the array
2. Iterate through the array multiple times
3. Swap elements if the left is greater than the right
Now write the complete implementation.",True,Backend Systems,Gemini,Weekly,Algorithm Design,0.98,0.2,3
5428e87f-bb15-48e3-a441-56b096defe34,Tech Lead,20,C#,template,Implementar el algoritmo bubble sort en C#. La función debe recibir an array of integers y devolver the array sorted in ascending order.,True,Mobile Apps,Microsoft Copilot,Daily,Debugging,0.83,0.27,2
a9135671-63a1-4baa-be6f-f758a6de15e0,Junior,10,JavaScript,template,Implementar el algoritmo bubble sort en JavaScript. La función debe recibir an array of integers y devolver the array sorted in ascending order.,True,DevOps,Claude,Daily,Algorithm Design,0.92,0.35,4
6500dd24-c8d0-4c8f-9c23-100cf9765a2b,Senior,3,C#,cot,"To implement the bubble sort algorithm in C#, follow these steps:
1. Define a function that accepts the array
2. Iterate through the array multiple times
3. Swap elements if the left is greater than the right
Now write the complete implementation.",True,Backend Systems,ChatGPT,Daily,Boilerplate,0.51,0.38,3
43bd0321-1226-4c64-b311-6730e9eba99c,Junior,14,TypeScript,template,Implementar el algoritmo bubble sort en TypeScript. La función debe recibir an array of integers y devolver the array sorted in ascending order.,True,DevOps,Claude,Monthly,Debugging,0.36,0.4,3
adad543a-dc25-4b80-9aca-ae68fe0339fb,Tech Lead,19,TypeScript,template,Implementar el algoritmo bubble sort en TypeScript. La función debe recibir an array of integers y devolver the array sorted in ascending order.,True,DevOps,ChatGPT,Daily,Optimization,0.78,0.06,4
0972f8b4-054a-4aff-a0a3-73d1936d3d7a,Junior,1,C#,cot,"To implement the bubble sort algorithm in C#, follow these steps:
1. Define a function that accepts the array
2. Iterate through the array multiple times
3. Swap elements if the left is greater than the right
Now write the complete implementation.",True,Web Development,Microsoft Copilot,Weekly,Optimization,0.85,0.27,1
73c6f440-1631-4c3b-ad76-275f6462c1de,Estudiante,11,TypeScript,cot,"To implement the bubble sort algorithm in TypeScript, follow these steps:
1. Define a function that accepts the array
2. Iterate through the array multiple times
3. Swap elements if the left is greater than the right
Now write the complete implementation.",True,Backend Systems,ChatGPT,Weekly,Debugging,0.69,0.22,3
2ec663a9-2741-4d63-b31a-d9e5b2ea353b,Docente,1,Python,cot,"To implement the bubble sort algorithm in Python, follow these steps:
1. Define a function that accepts the array
2. Iterate through the array multiple times
3. Swap elements if the left is greater than the right
Now write the complete implementation.",False,Mobile Apps,,,,0.0,0.0,0
ad3a4b80-e40d-48b2-af1e-9f4a234f7dc0,Tech Lead,4,JavaScript,cot,"To implement the bubble sort algorithm in JavaScript, follow these steps:
1. Define a function that accepts the array
2. Iterate through the array multiple times
3. Swap elements if the left is greater than the right
Now write the complete implementation.",True,Backend Systems,Claude,Weekly,Documentation,0.51,0.36,5
fabf6356-10aa-40be-bf0b-971c487b46a8,Estudiante,9,C#,template,Implementar el algoritmo bubble sort en C#. La función debe recibir an array of integers y devolver the array sorted in ascending order.,True,Web Development,Gemini,Daily,Algorithm Design,0.65,0.49,5
1c3027e4-4499-4f4d-b21f-096327b1aba2,Docente,20,C++,template,Implementar el algoritmo bubble sort en C++. La función debe recibir an array of integers y devolver the array sorted in ascending order.,True,DevOps,DeepSeek,Weekly,Debugging,0.74,0.26,2
